cond_a,seed_a,cond_b,seed_b,acc_a,acc_b,acc_diff,fr_rd,cka,weight_l2
clean,3,noisy_30,1,0.9020000100135803,0.6800000071525574,0.22200000286102295,1.0316574573516846,0.44306156039237976,26.242334365844727
clean,3,noisy_30,2,0.9020000100135803,0.7139999866485596,0.18800002336502075,0.9381635189056396,0.3884688913822174,26.237756729125977
clean,3,noisy_30,3,0.9020000100135803,0.7400000095367432,0.16200000047683716,0.8606012463569641,0.4239542484283447,16.711986541748047
clean,3,noisy_30,4,0.9020000100135803,0.656000018119812,0.2459999918937683,1.122085452079773,0.4180174171924591,26.172470092773438
clean,3,noisy_30,5,0.9020000100135803,0.6919999718666077,0.21000003814697266,1.011330008506775,0.35686561465263367,26.225305557250977
clean,3,noisy_30,6,0.9020000100135803,0.7200000286102295,0.18199998140335083,0.9379112124443054,0.4102109670639038,26.23241424560547
clean,3,noisy_30,7,0.9020000100135803,0.6940000057220459,0.20800000429153442,0.9918339848518372,0.3836146295070648,26.430509567260742
clean,3,noisy_30,8,0.9020000100135803,0.6779999732971191,0.22400003671646118,0.9943709969520569,0.4210108518600464,26.062673568725586
clean,3,noisy_30,9,0.9020000100135803,0.6660000085830688,0.23600000143051147,1.053415298461914,0.37538474798202515,26.02889060974121
clean,3,noisy_60,0,0.9020000100135803,0.414000004529953,0.4880000054836273,1.79908287525177,0.2605929374694824,27.355106353759766
clean,3,noisy_60,1,0.9020000100135803,0.3919999897480011,0.5100000202655792,1.8588227033615112,0.26081517338752747,27.53668212890625
clean,3,noisy_60,2,0.9020000100135803,0.4320000112056732,0.4699999988079071,1.8724331855773926,0.21109187602996826,27.432588577270508
clean,3,noisy_60,3,0.9020000100135803,0.39399999380111694,0.5080000162124634,1.8372820615768433,0.26807135343551636,19.585323333740234
clean,3,noisy_60,4,0.9020000100135803,0.421999990940094,0.48000001907348633,1.8017224073410034,0.2237604856491089,27.307310104370117
clean,3,noisy_60,5,0.9020000100135803,0.4099999964237213,0.492000013589859,1.7961655855178833,0.2613674998283386,27.368423461914062
clean,3,noisy_60,6,0.9020000100135803,0.3959999978542328,0.5060000121593475,1.8869755268096924,0.21849322319030762,27.585277557373047
clean,3,noisy_60,7,0.9020000100135803,0.414000004529953,0.4880000054836273,1.8027796745300293,0.2529250681400299,27.602718353271484
clean,3,noisy_60,8,0.9020000100135803,0.33000001311302185,0.5719999969005585,2.0142900943756104,0.2268795371055603,27.466808319091797
clean,3,noisy_60,9,0.9020000100135803,0.3720000088214874,0.5300000011920929,1.858656883239746,0.24637416005134583,27.29885482788086
clean,3,fr_loss,0,0.9020000100135803,0.8939999938011169,0.008000016212463379,0.13402029871940613,0.932307243347168,21.890247344970703
clean,3,fr_loss,1,0.9020000100135803,0.8899999856948853,0.012000024318695068,0.13231930136680603,0.9349189400672913,22.15142250061035
clean,3,fr_loss,2,0.9020000100135803,0.8920000195503235,0.009999990463256836,0.13272541761398315,0.9262343645095825,22.07537269592285
clean,3,fr_loss,3,0.9020000100135803,0.8999999761581421,0.0020000338554382324,0.07357995957136154,0.9908947348594666,3.6433255672454834
clean,3,fr_loss,4,0.9020000100135803,0.8960000276565552,0.0059999823570251465,0.12623098492622375,0.9485929012298584,22.027856826782227
clean,3,fr_loss,5,0.9020000100135803,0.8980000019073486,0.0040000081062316895,0.13046245276927948,0.932587206363678,21.791336059570312
clean,3,fr_loss,6,0.9020000100135803,0.8880000114440918,0.013999998569488525,0.12486067414283752,0.9449155926704407,21.960552215576172
clean,3,fr_loss,7,0.9020000100135803,0.8840000033378601,0.018000006675720215,0.1379798948764801,0.946383535861969,21.945972442626953
clean,3,fr_loss,8,0.9020000100135803,0.8999999761581421,0.0020000338554382324,0.13250502943992615,0.9529582262039185,21.797250747680664
clean,3,fr_loss,9,0.9020000100135803,0.8920000195503235,0.009999990463256836,0.14278024435043335,0.9344084858894348,21.816770553588867
clean,3,smoothed,0,0.9020000100135803,0.8939999938011169,0.008000016212463379,0.8131622076034546,0.8500654101371765,21.091873168945312
clean,3,smoothed,1,0.9020000100135803,0.8980000019073486,0.0040000081062316895,0.8142774701118469,0.8512071371078491,21.25646209716797
clean,3,smoothed,2,0.9020000100135803,0.8880000114440918,0.013999998569488525,0.8048029541969299,0.8456034660339355,21.260915756225586
clean,3,smoothed,3,0.9020000100135803,0.8980000019073486,0.0040000081062316895,0.7806838750839233,0.8768965005874634,7.944026470184326
clean,3,smoothed,4,0.9020000100135803,0.8999999761581421,0.0020000338554382324,0.8114592432975769,0.8189845681190491,21.139131546020508
clean,3,smoothed,5,0.9020000100135803,0.9039999842643738,0.001999974250793457,0.8150115609169006,0.7973993420600891,21.0966854095459
clean,3,smoothed,6,0.9020000100135803,0.8920000195503235,0.009999990463256836,0.8029848337173462,0.8403998613357544,21.13121223449707
clean,3,smoothed,7,0.9020000100135803,0.9020000100135803,0.0,0.8054250478744507,0.8498839139938354,21.243492126464844
clean,3,smoothed,8,0.9020000100135803,0.8980000019073486,0.0040000081062316895,0.814405620098114,0.7998776435852051,21.02778434753418
clean,3,smoothed,9,0.9020000100135803,0.9039999842643738,0.001999974250793457,0.8164877891540527,0.8022595047950745,21.064443588256836
clean,4,clean,5,0.8899999856948853,0.8980000019073486,0.008000016212463379,0.11559419333934784,0.9363603591918945,21.696613311767578
clean,4,clean,6,0.8899999856948853,0.8859999775886536,0.0040000081062316895,0.11324736475944519,0.9435864090919495,21.88399887084961
clean,4,clean,7,0.8899999856948853,0.8920000195503235,0.0020000338554382324,0.12214303016662598,0.9447430372238159,21.76749610900879
clean,4,clean,8,0.8899999856948853,0.8939999938011169,0.0040000081062316895,0.12004122883081436,0.9490390419960022,21.900413513183594
clean,4,clean,9,0.8899999856948853,0.8920000195503235,0.0020000338554382324,0.14105920493602753,0.9399577379226685,21.573936462402344
clean,4,noisy_30,0,0.8899999856948853,0.7099999785423279,0.18000000715255737,0.9478172659873962,0.4111481010913849,26.087909698486328
clean,4,noisy_30,1,0.8899999856948853,0.6800000071525574,0.20999997854232788,1.0233235359191895,0.4791744351387024,26.15087127685547
clean,4,noisy_30,2,0.8899999856948853,0.7139999866485596,0.17599999904632568,0.933777928352356,0.4092191755771637,26.262481689453125
clean,4,noisy_30,3,0.8899999856948853,0.7400000095367432,0.1499999761581421,0.8741316199302673,0.43141767382621765,26.155906677246094
clean,4,noisy_30,4,0.8899999856948853,0.656000018119812,0.23399996757507324,1.121139407157898,0.4581422209739685,16.52963638305664
clean,4,noisy_30,5,0.8899999856948853,0.6919999718666077,0.1980000138282776,1.0063856840133667,0.3812347650527954,26.243803024291992
clean,4,noisy_30,6,0.8899999856948853,0.7200000286102295,0.16999995708465576,0.9411574006080627,0.41723203659057617,26.342609405517578
clean,4,noisy_30,7,0.8899999856948853,0.6940000057220459,0.19599997997283936,1.00566565990448,0.4038972556591034,26.519906997680664
clean,4,noisy_30,8,0.8899999856948853,0.6779999732971191,0.2120000123977661,0.9900683164596558,0.45105117559432983,26.162382125854492
clean,4,noisy_30,9,0.8899999856948853,0.6660000085830688,0.2239999771118164,1.0624916553497314,0.40526992082595825,26.14360237121582
clean,4,noisy_60,0,0.8899999856948853,0.414000004529953,0.47599998116493225,1.789543867111206,0.28912481665611267,27.4576416015625
