cond_a,seed_a,cond_b,seed_b,acc_a,acc_b,acc_diff,fr_rd,cka,weight_l2
noisy_30,0,noisy_60,4,0.7462962865829468,0.4407407343387604,0.3055555522441864,1.925337314605713,0.6392722129821777,34.38612747192383
noisy_30,0,fr_loss,0,0.7462962865829468,0.979629635810852,0.23333334922790527,0.953786313533783,0.6064672470092773,17.010629653930664
noisy_30,0,fr_loss,1,0.7462962865829468,0.9777777791023254,0.23148149251937866,0.9642190337181091,0.6051066517829895,26.64591407775879
noisy_30,0,fr_loss,2,0.7462962865829468,0.9722222089767456,0.22592592239379883,0.9615792632102966,0.6175174117088318,26.632354736328125
noisy_30,0,fr_loss,3,0.7462962865829468,0.9759259223937988,0.22962963581085205,0.9581415057182312,0.5953244566917419,26.81711196899414
noisy_30,0,fr_loss,4,0.7462962865829468,0.979629635810852,0.23333334922790527,0.9737136363983154,0.6015370488166809,26.629819869995117
noisy_30,0,smoothed,0,0.7462962865829468,0.9851852059364319,0.2388889193534851,1.0402312278747559,0.6360318064689636,17.01606559753418
noisy_30,0,smoothed,1,0.7462962865829468,0.9925925731658936,0.24629628658294678,1.0467458963394165,0.6186304688453674,25.982013702392578
noisy_30,0,smoothed,2,0.7462962865829468,0.9870370626449585,0.24074077606201172,1.0472307205200195,0.6060175895690918,25.9176025390625
noisy_30,0,smoothed,3,0.7462962865829468,0.9925925731658936,0.24629628658294678,1.0464009046554565,0.6247612833976746,26.13262939453125
noisy_30,0,smoothed,4,0.7462962865829468,0.9851852059364319,0.2388889193534851,1.0484585762023926,0.623375654220581,26.004608154296875
noisy_30,1,noisy_30,2,0.7388888597488403,0.7277777791023254,0.011111080646514893,1.456460952758789,0.6352883577346802,32.0997200012207
noisy_30,1,noisy_30,3,0.7388888597488403,0.7351852059364319,0.0037036538124084473,1.4060002565383911,0.6875661015510559,32.13901901245117
noisy_30,1,noisy_30,4,0.7388888597488403,0.7185184955596924,0.02037036418914795,1.4133366346359253,0.6590499877929688,32.308414459228516
noisy_30,1,noisy_60,0,0.7388888597488403,0.42222222685813904,0.3166666328907013,1.9717328548431396,0.6584144830703735,34.66585159301758
noisy_30,1,noisy_60,1,0.7388888597488403,0.43518519401550293,0.3037036657333374,1.967768907546997,0.6359165906906128,24.861125946044922
noisy_30,1,noisy_60,2,0.7388888597488403,0.42407408356666565,0.3148147761821747,1.9895206689834595,0.6322947144508362,34.658782958984375
noisy_30,1,noisy_60,3,0.7388888597488403,0.4185185134410858,0.3203703463077545,1.9450337886810303,0.6347860097885132,34.68021774291992
noisy_30,1,noisy_60,4,0.7388888597488403,0.4407407343387604,0.29814812541007996,1.9083760976791382,0.6345245838165283,35.07935333251953
noisy_30,1,fr_loss,0,0.7388888597488403,0.979629635810852,0.24074077606201172,0.9936715364456177,0.5786691904067993,27.008119583129883
noisy_30,1,fr_loss,1,0.7388888597488403,0.9777777791023254,0.2388889193534851,0.9904627203941345,0.5830557942390442,17.142677307128906
noisy_30,1,fr_loss,2,0.7388888597488403,0.9722222089767456,0.23333334922790527,0.9920934438705444,0.5806993246078491,26.973358154296875
noisy_30,1,fr_loss,3,0.7388888597488403,0.9759259223937988,0.2370370626449585,0.9917588829994202,0.5728811621665955,27.195621490478516
noisy_30,1,fr_loss,4,0.7388888597488403,0.979629635810852,0.24074077606201172,1.0026559829711914,0.5955708026885986,27.272829055786133
noisy_30,1,smoothed,0,0.7388888597488403,0.9851852059364319,0.24629634618759155,1.0837482213974,0.5922295451164246,26.33296012878418
noisy_30,1,smoothed,1,0.7388888597488403,0.9925925731658936,0.2537037134170532,1.0738760232925415,0.6072128415107727,17.071006774902344
noisy_30,1,smoothed,2,0.7388888597488403,0.9870370626449585,0.24814820289611816,1.082152247428894,0.5619028210639954,26.31151580810547
noisy_30,1,smoothed,3,0.7388888597488403,0.9925925731658936,0.2537037134170532,1.0808672904968262,0.586498498916626,26.513208389282227
noisy_30,1,smoothed,4,0.7388888597488403,0.9851852059364319,0.24629634618759155,1.086823582649231,0.5989710092544556,26.570873260498047
noisy_30,2,noisy_30,3,0.7277777791023254,0.7351852059364319,0.007407426834106445,1.4282463788986206,0.6783413290977478,31.79863166809082
noisy_30,2,noisy_30,4,0.7277777791023254,0.7185184955596924,0.009259283542633057,1.4547069072723389,0.6505812406539917,31.857929229736328
noisy_30,2,noisy_60,0,0.7277777791023254,0.42222222685813904,0.3055555522441864,2.011958122253418,0.6579292416572571,34.192440032958984
noisy_30,2,noisy_60,1,0.7277777791023254,0.43518519401550293,0.2925925850868225,1.90952467918396,0.6963391900062561,34.818424224853516
noisy_30,2,noisy_60,2,0.7277777791023254,0.42407408356666565,0.3037036955356598,1.9877246618270874,0.6637945771217346,24.659818649291992
noisy_30,2,noisy_60,3,0.7277777791023254,0.4185185134410858,0.3092592656612396,2.026400089263916,0.6884871125221252,34.26407241821289
noisy_30,2,noisy_60,4,0.7277777791023254,0.4407407343387604,0.28703704476356506,1.954111933708191,0.693412721157074,34.50666809082031
noisy_30,2,fr_loss,0,0.7277777791023254,0.979629635810852,0.2518518567085266,1.0651659965515137,0.47593769431114197,26.66795539855957
noisy_30,2,fr_loss,1,0.7277777791023254,0.9777777791023254,0.25,1.069933295249939,0.495596706867218,26.937339782714844
noisy_30,2,fr_loss,2,0.7277777791023254,0.9722222089767456,0.24444442987442017,1.0666354894638062,0.5125771760940552,16.773048400878906
noisy_30,2,fr_loss,3,0.7277777791023254,0.9759259223937988,0.2481481432914734,1.0611538887023926,0.49306347966194153,26.83818244934082
noisy_30,2,fr_loss,4,0.7277777791023254,0.979629635810852,0.2518518567085266,1.0691038370132446,0.5057187676429749,26.76668930053711
noisy_30,2,smoothed,0,0.7277777791023254,0.9851852059364319,0.25740742683410645,1.094456672668457,0.5161628127098083,26.00432586669922
noisy_30,2,smoothed,1,0.7277777791023254,0.9925925731658936,0.2648147940635681,1.091348648071289,0.530504584312439,26.22633934020996
noisy_30,2,smoothed,2,0.7277777791023254,0.9870370626449585,0.25925928354263306,1.0868828296661377,0.5235958099365234,16.78003692626953
noisy_30,2,smoothed,3,0.7277777791023254,0.9925925731658936,0.2648147940635681,1.0948755741119385,0.5372472405433655,26.12569808959961
noisy_30,2,smoothed,4,0.7277777791023254,0.9851852059364319,0.25740742683410645,1.095733404159546,0.5321366786956787,26.035064697265625
noisy_30,3,noisy_30,4,0.7351852059364319,0.7185184955596924,0.016666710376739502,1.4317882061004639,0.643849790096283,32.058860778808594
noisy_30,3,noisy_60,0,0.7351852059364319,0.42222222685813904,0.31296297907829285,1.965577244758606,0.7012900114059448,34.429786682128906
noisy_30,3,noisy_60,1,0.7351852059364319,0.43518519401550293,0.30000001192092896,1.9555381536483765,0.7469173073768616,34.72877502441406
noisy_30,3,noisy_60,2,0.7351852059364319,0.42407408356666565,0.31111112236976624,2.020723819732666,0.6409482955932617,34.483734130859375
noisy_30,3,noisy_60,3,0.7351852059364319,0.4185185134410858,0.31666669249534607,1.9416558742523193,0.7027278542518616,24.934181213378906
noisy_30,3,noisy_60,4,0.7351852059364319,0.4407407343387604,0.2944444715976715,1.9656695127487183,0.6807513236999512,34.809791564941406
noisy_30,3,fr_loss,0,0.7351852059364319,0.979629635810852,0.24444442987442017,1.020812749862671,0.5748621225357056,26.752199172973633
noisy_30,3,fr_loss,1,0.7351852059364319,0.9777777791023254,0.24259257316589355,1.0200440883636475,0.6207349896430969,26.95510482788086
noisy_30,3,fr_loss,2,0.7351852059364319,0.9722222089767456,0.23703700304031372,1.020909070968628,0.608397901058197,26.770639419555664
