condition,seed,step,fr_rd_to_final,final_test_acc
clean,5,100,0.1216796264052391,0.8980000019073486
clean,5,110,0.09786311537027359,0.8980000019073486
clean,5,120,0.07981280237436295,0.8980000019073486
clean,5,130,0.06597810983657837,0.8980000019073486
clean,5,140,0.055226072669029236,0.8980000019073486
clean,5,150,0.046664152294397354,0.8980000019073486
clean,5,160,0.039685990661382675,0.8980000019073486
clean,5,170,0.03388379141688347,0.8980000019073486
clean,5,180,0.02896835096180439,0.8980000019073486
clean,5,190,0.02474232390522957,0.8980000019073486
clean,5,200,0.0210721418261528,0.8980000019073486
clean,5,210,0.017839256674051285,0.8980000019073486
clean,5,220,0.014980483800172806,0.8980000019073486
clean,5,230,0.012421280145645142,0.8980000019073486
clean,5,240,0.01012306846678257,0.8980000019073486
clean,5,250,0.00804402306675911,0.8980000019073486
clean,5,260,0.006147615611553192,0.8980000019073486
clean,5,270,0.004425133112818003,0.8980000019073486
clean,5,280,0.00284288777038455,0.8980000019073486
clean,5,290,0.001388281467370689,0.8980000019073486
clean,5,300,0.0001321780146099627,0.8980000019073486
clean,6,10,1.9838186502456665,0.8859999775886536
clean,6,20,1.1668758392333984,0.8859999775886536
clean,6,30,0.6925724148750305,0.8859999775886536
clean,6,40,0.4766838252544403,0.8859999775886536
clean,6,50,0.37021443247795105,0.8859999775886536
clean,6,60,0.3055151700973511,0.8859999775886536
clean,6,70,0.25072425603866577,0.8859999775886536
clean,6,80,0.20228533446788788,0.8859999775886536
clean,6,90,0.16245678067207336,0.8859999775886536
clean,6,100,0.13056673109531403,0.8859999775886536
clean,6,110,0.10574886202812195,0.8859999775886536
clean,6,120,0.08681349456310272,0.8859999775886536
clean,6,130,0.07220663130283356,0.8859999775886536
clean,6,140,0.060766611248254776,0.8859999775886536
clean,6,150,0.05163045600056648,0.8859999775886536
clean,6,160,0.04415528476238251,0.8859999775886536
clean,6,170,0.03785819560289383,0.8859999775886536
clean,6,180,0.032512106001377106,0.8859999775886536
clean,6,190,0.027939941734075546,0.8859999775886536
clean,6,200,0.023926198482513428,0.8859999775886536
clean,6,210,0.02034507691860199,0.8859999775886536
clean,6,220,0.017143815755844116,0.8859999775886536
clean,6,230,0.014240143820643425,0.8859999775886536
clean,6,240,0.011599327437579632,0.8859999775886536
clean,6,250,0.00921020470559597,0.8859999775886536
clean,6,260,0.007035036105662584,0.8859999775886536
clean,6,270,0.005050655920058489,0.8859999775886536
clean,6,280,0.0032308378722518682,0.8859999775886536
clean,6,290,0.0015641929348930717,0.8859999775886536
clean,6,300,0.000123105724924244,0.8859999775886536
clean,7,10,2.0069804191589355,0.8920000195503235
clean,7,20,1.1529967784881592,0.8920000195503235
clean,7,30,0.674755871295929,0.8920000195503235
clean,7,40,0.46903887391090393,0.8920000195503235
clean,7,50,0.3661656081676483,0.8920000195503235
clean,7,60,0.29939356446266174,0.8920000195503235
clean,7,70,0.2434714287519455,0.8920000195503235
clean,7,80,0.19577069580554962,0.8920000195503235
clean,7,90,0.15595637261867523,0.8920000195503235
clean,7,100,0.1240687444806099,0.8920000195503235
clean,7,110,0.09976929426193237,0.8920000195503235
clean,7,120,0.08131463080644608,0.8920000195503235
clean,7,130,0.06711889058351517,0.8920000195503235
clean,7,140,0.055920787155628204,0.8920000195503235
clean,7,150,0.04701734334230423,0.8920000195503235
clean,7,160,0.039770226925611496,0.8920000195503235
clean,7,170,0.033764444291591644,0.8920000195503235
clean,7,180,0.0287094097584486,0.8920000195503235
clean,7,190,0.02440783753991127,0.8920000195503235
clean,7,200,0.02069111168384552,0.8920000195503235
clean,7,210,0.01744374819099903,0.8920000195503235
clean,7,220,0.014594287611544132,0.8920000195503235
clean,7,230,0.012064033187925816,0.8920000195503235
clean,7,240,0.009798475541174412,0.8920000195503235
clean,7,250,0.007762470282614231,0.8920000195503235
clean,7,260,0.0059211840853095055,0.8920000195503235
clean,7,270,0.004239992704242468,0.8920000195503235
clean,7,280,0.0027187189552932978,0.8920000195503235
clean,7,290,0.001316596637479961,0.8920000195503235
clean,7,300,0.00013244767615105957,0.8920000195503235
clean,8,10,2.033377170562744,0.8939999938011169
clean,8,20,1.171953797340393,0.8939999938011169
clean,8,30,0.6877966523170471,0.8939999938011169
clean,8,40,0.4819906949996948,0.8939999938011169
clean,8,50,0.3729957640171051,0.8939999938011169
clean,8,60,0.30834144353866577,0.8939999938011169
clean,8,70,0.2514224648475647,0.8939999938011169
clean,8,80,0.20078572630882263,0.8939999938011169
clean,8,90,0.1593696027994156,0.8939999938011169
clean,8,100,0.1264859437942505,0.8939999938011169
clean,8,110,0.10112222284078598,0.8939999938011169
clean,8,120,0.08195953071117401,0.8939999938011169
clean,8,130,0.06743678450584412,0.8939999938011169
clean,8,140,0.05626504123210907,0.8939999938011169
clean,8,150,0.04744160547852516,0.8939999938011169
clean,8,160,0.04029982537031174,0.8939999938011169
clean,8,170,0.034363001585006714,0.8939999938011169
clean,8,180,0.029349613934755325,0.8939999938011169
clean,8,190,0.02504809759557247,0.8939999938011169
clean,8,200,0.021314704790711403,0.8939999938011169
clean,8,210,0.01804068684577942,0.8939999938011169
clean,8,220,0.0151396868750453,0.8939999938011169
clean,8,230,0.01254995632916689,0.8939999938011169
clean,8,240,0.01021272037178278,0.8939999938011169
clean,8,250,0.008107731118798256,0.8939999938011169
clean,8,260,0.006200302857905626,0.8939999938011169
clean,8,270,0.004457202274352312,0.8939999938011169
clean,8,280,0.002854339312762022,0.8939999938011169
clean,8,290,0.0013886027736589313,0.8939999938011169
clean,8,300,0.00013037609460297972,0.8939999938011169
clean,9,10,2.0052456855773926,0.8920000195503235
clean,9,20,1.145200252532959,0.8920000195503235
clean,9,30,0.668891191482544,0.8920000195503235
clean,9,40,0.4677504003047943,0.8920000195503235
clean,9,50,0.36238589882850647,0.8920000195503235
clean,9,60,0.2942434251308441,0.8920000195503235
clean,9,70,0.23772263526916504,0.8920000195503235
clean,9,80,0.1880011409521103,0.8920000195503235
clean,9,90,0.14902174472808838,0.8920000195503235
clean,9,100,0.11885123699903488,0.8920000195503235
clean,9,110,0.09585148096084595,0.8920000195503235
clean,9,120,0.07858168333768845,0.8920000195503235
clean,9,130,0.06528493016958237,0.8920000195503235
clean,9,140,0.05486893653869629,0.8920000195503235
clean,9,150,0.04652853310108185,0.8920000195503235
clean,9,160,0.03968536853790283,0.8920000195503235
clean,9,170,0.03397548571228981,0.8920000195503235
clean,9,180,0.029113274067640305,0.8920000195503235
clean,9,190,0.024925166741013527,0.8920000195503235
clean,9,200,0.02126431092619896,0.8920000195503235
clean,9,210,0.01803404651582241,0.8920000195503235
clean,9,220,0.015165652148425579,0.8920000195503235
clean,9,230,0.012594432570040226,0.8920000195503235
clean,9,240,0.010268078185617924,0.8920000195503235
clean,9,250,0.008167257532477379,0.8920000195503235
clean,9,260,0.006248115096241236,0.8920000195503235
clean,9,270,0.004494794178754091,0.8920000195503235
clean,9,280,0.0028821665327996016,0.8920000195503235
clean,9,290,0.001391750993207097,0.8920000195503235
clean,9,300,0.00011242218897677958,0.8920000195503235
noisy_30,0,10,2.152771234512329,0.7099999785423279
noisy_30,0,20,1.7552212476730347,0.7099999785423279
noisy_30,0,30,1.643426775932312,0.7099999785423279
noisy_30,0,40,1.5468109846115112,0.7099999785423279
noisy_30,0,50,1.4472776651382446,0.7099999785423279
noisy_30,0,60,1.3208481073379517,0.7099999785423279
noisy_30,0,70,1.174960732460022,0.7099999785423279
noisy_30,0,80,1.0051809549331665,0.7099999785423279
noisy_30,0,90,0.818697988986969,0.7099999785423279
noisy_30,0,100,0.6318504214286804,0.7099999785423279
noisy_30,0,110,0.4689071476459503,0.7099999785423279
noisy_30,0,120,0.3435380756855011,0.7099999785423279
noisy_30,0,130,0.25981634855270386,0.7099999785423279
noisy_30,0,140,0.19947759807109833,0.7099999785423279
noisy_30,0,150,0.16221553087234497,0.7099999785423279
noisy_30,0,160,0.1332419067621231,0.7099999785423279
noisy_30,0,170,0.10971751064062119,0.7099999785423279
noisy_30,0,180,0.09122433513402939,0.7099999785423279
noisy_30,0,190,0.07651036232709885,0.7099999785423279
noisy_30,0,200,0.06384401768445969,0.7099999785423279
noisy_30,0,210,0.053067244589328766,0.7099999785423279
noisy_30,0,220,0.0438266284763813,0.7099999785423279
noisy_30,0,230,0.0358252227306366,0.7099999785423279
noisy_30,0,240,0.02884027548134327,0.7099999785423279
noisy_30,0,250,0.022619232535362244,0.7099999785423279
noisy_30,0,260,0.0170897264033556,0.7099999785423279
noisy_30,0,270,0.012158181518316269,0.7099999785423279
noisy_30,0,280,0.007712168153375387,0.7099999785423279
noisy_30,0,290,0.003685048082843423,0.7099999785423279
noisy_30,0,300,0.00010169917368330061,0.7099999785423279
noisy_30,1,10,2.1523380279541016,0.6800000071525574
noisy_30,1,20,1.7388770580291748,0.6800000071525574
noisy_30,1,30,1.6643203496932983,0.6800000071525574
noisy_30,1,40,1.5531032085418701,0.6800000071525574
noisy_30,1,50,1.4501503705978394,0.6800000071525574
noisy_30,1,60,1.3255431652069092,0.6800000071525574
noisy_30,1,70,1.1802774667739868,0.6800000071525574
noisy_30,1,80,1.0097888708114624,0.6800000071525574
noisy_30,1,90,0.819669246673584,0.6800000071525574
noisy_30,1,100,0.6314926147460938,0.6800000071525574
noisy_30,1,110,0.46627652645111084,0.6800000071525574
noisy_30,1,120,0.3414340913295746,0.6800000071525574
noisy_30,1,130,0.2548103928565979,0.6800000071525574
noisy_30,1,140,0.2021138072013855,0.6800000071525574
noisy_30,1,150,0.15615978837013245,0.6800000071525574
noisy_30,1,160,0.1288672834634781,0.6800000071525574
noisy_30,1,170,0.10807696729898453,0.6800000071525574
noisy_30,1,180,0.09092002362012863,0.6800000071525574
noisy_30,1,190,0.07640931010246277,0.6800000071525574
noisy_30,1,200,0.0640941932797432,0.6800000071525574
noisy_30,1,210,0.053411487489938736,0.6800000071525574
noisy_30,1,220,0.04421376436948776,0.6800000071525574
noisy_30,1,230,0.036039698868989944,0.6800000071525574
noisy_30,1,240,0.029015986248850822,0.6800000071525574
noisy_30,1,250,0.022790400311350822,0.6800000071525574
noisy_30,1,260,0.01720968447625637,0.6800000071525574
noisy_30,1,270,0.012262513861060143,0.6800000071525574
noisy_30,1,280,0.007747346069663763,0.6800000071525574
noisy_30,1,290,0.0037113071884959936,0.6800000071525574
noisy_30,1,300,0.00010244556324323639,0.6800000071525574
noisy_30,2,10,2.1560661792755127,0.7139999866485596
noisy_30,2,20,1.7731380462646484,0.7139999866485596
noisy_30,2,30,1.6702558994293213,0.7139999866485596
noisy_30,2,40,1.5629847049713135,0.7139999866485596
noisy_30,2,50,1.4586328268051147,0.7139999866485596
noisy_30,2,60,1.3386085033416748,0.7139999866485596
noisy_30,2,70,1.1962697505950928,0.7139999866485596
noisy_30,2,80,1.0280137062072754,0.7139999866485596
noisy_30,2,90,0.8420631289482117,0.7139999866485596
noisy_30,2,100,0.6582908630371094,0.7139999866485596
noisy_30,2,110,0.49274972081184387,0.7139999866485596
noisy_30,2,120,0.36122557520866394,0.7139999866485596
noisy_30,2,130,0.2658984661102295,0.7139999866485596
noisy_30,2,140,0.2039148360490799,0.7139999866485596
noisy_30,2,150,0.1594890058040619,0.7139999866485596
noisy_30,2,160,0.12881407141685486,0.7139999866485596
noisy_30,2,170,0.10584674030542374,0.7139999866485596
noisy_30,2,180,0.0880252867937088,0.7139999866485596
noisy_30,2,190,0.07338867336511612,0.7139999866485596
noisy_30,2,200,0.06113274022936821,0.7139999866485596
noisy_30,2,210,0.050800710916519165,0.7139999866485596
noisy_30,2,220,0.04200344160199165,0.7139999866485596
noisy_30,2,230,0.03423769772052765,0.7139999866485596
noisy_30,2,240,0.027505798265337944,0.7139999866485596
noisy_30,2,250,0.021550463512539864,0.7139999866485596
noisy_30,2,260,0.0163140669465065,0.7139999866485596
noisy_30,2,270,0.011571425013244152,0.7139999866485596
noisy_30,2,280,0.007337038870900869,0.7139999866485596
noisy_30,2,290,0.0034813357051461935,0.7139999866485596
noisy_30,2,300,0.00010054828453576192,0.7139999866485596
noisy_30,3,10,2.118130922317505,0.7400000095367432
noisy_30,3,20,1.7640459537506104,0.7400000095367432
noisy_30,3,30,1.6559144258499146,0.7400000095367432
noisy_30,3,40,1.551271677017212,0.7400000095367432
noisy_30,3,50,1.4483851194381714,0.7400000095367432
noisy_30,3,60,1.3338077068328857,0.7400000095367432
noisy_30,3,70,1.1913297176361084,0.7400000095367432
noisy_30,3,80,1.0241504907608032,0.7400000095367432
noisy_30,3,90,0.8377229571342468,0.7400000095367432
noisy_30,3,100,0.6522440314292908,0.7400000095367432
noisy_30,3,110,0.4904937744140625,0.7400000095367432
noisy_30,3,120,0.36410146951675415,0.7400000095367432
noisy_30,3,130,0.2724032700061798,0.7400000095367432
noisy_30,3,140,0.20832514762878418,0.7400000095367432
noisy_30,3,150,0.1622018665075302,0.7400000095367432
noisy_30,3,160,0.13090379536151886,0.7400000095367432
noisy_30,3,170,0.10686267167329788,0.7400000095367432
noisy_30,3,180,0.08820845186710358,0.7400000095367432
noisy_30,3,190,0.07310932129621506,0.7400000095367432
noisy_30,3,200,0.06035427004098892,0.7400000095367432
noisy_30,3,210,0.049922872334718704,0.7400000095367432
noisy_30,3,220,0.041020024567842484,0.7400000095367432
noisy_30,3,230,0.033319540321826935,0.7400000095367432
noisy_30,3,240,0.0267278291285038,0.7400000095367432
noisy_30,3,250,0.020965566858649254,0.7400000095367432
noisy_30,3,260,0.015825724229216576,0.7400000095367432
noisy_30,3,270,0.01122953835874796,0.7400000095367432
noisy_30,3,280,0.007117255125194788,0.7400000095367432
noisy_30,3,290,0.0033914700616151094,0.7400000095367432
noisy_30,3,300,9.939740266418085e-05,0.7400000095367432
noisy_30,4,10,2.125946521759033,0.656000018119812
noisy_30,4,20,1.730017900466919,0.656000018119812
noisy_30,4,30,1.656084656715393,0.656000018119812
noisy_30,4,40,1.5411816835403442,0.656000018119812
noisy_30,4,50,1.4455434083938599,0.656000018119812
noisy_30,4,60,1.3225915431976318,0.656000018119812
noisy_30,4,70,1.1803507804870605,0.656000018119812
noisy_30,4,80,1.0076490640640259,0.656000018119812
noisy_30,4,90,0.8161925673484802,0.656000018119812
noisy_30,4,100,0.6272797584533691,0.656000018119812
noisy_30,4,110,0.4636785387992859,0.656000018119812
noisy_30,4,120,0.33870729804039,0.656000018119812
noisy_30,4,130,0.25571298599243164,0.656000018119812
noisy_30,4,140,0.20066703855991364,0.656000018119812
noisy_30,4,150,0.1593034267425537,0.656000018119812
noisy_30,4,160,0.1315750926733017,0.656000018119812
noisy_30,4,170,0.10897061228752136,0.656000018119812
noisy_30,4,180,0.09036848694086075,0.656000018119812
noisy_30,4,190,0.0756605789065361,0.656000018119812
noisy_30,4,200,0.0631718784570694,0.656000018119812
noisy_30,4,210,0.05251901224255562,0.656000018119812
noisy_30,4,220,0.043413542211055756,0.656000018119812
noisy_30,4,230,0.03549513593316078,0.656000018119812
noisy_30,4,240,0.028601212427020073,0.656000018119812
noisy_30,4,250,0.02243182435631752,0.656000018119812
noisy_30,4,260,0.016970688477158546,0.656000018119812
noisy_30,4,270,0.012100456282496452,0.656000018119812
noisy_30,4,280,0.007703205104917288,0.656000018119812
noisy_30,4,290,0.003671657294034958,0.656000018119812
noisy_30,4,300,0.00010465199738973752,0.656000018119812
noisy_30,5,10,2.1217024326324463,0.6919999718666077
noisy_30,5,20,1.7397874593734741,0.6919999718666077
noisy_30,5,30,1.6556663513183594,0.6919999718666077
noisy_30,5,40,1.5329153537750244,0.6919999718666077
noisy_30,5,50,1.433236002922058,0.6919999718666077
noisy_30,5,60,1.3006608486175537,0.6919999718666077
noisy_30,5,70,1.1512891054153442,0.6919999718666077
noisy_30,5,80,0.9785237908363342,0.6919999718666077
noisy_30,5,90,0.793505847454071,0.6919999718666077
noisy_30,5,100,0.6127659678459167,0.6919999718666077
noisy_30,5,110,0.4568102955818176,0.6919999718666077
noisy_30,5,120,0.33875182271003723,0.6919999718666077
noisy_30,5,130,0.25532808899879456,0.6919999718666077
noisy_30,5,140,0.19976073503494263,0.6919999718666077
noisy_30,5,150,0.1572568714618683,0.6919999718666077
noisy_30,5,160,0.1292363554239273,0.6919999718666077
noisy_30,5,170,0.10656599700450897,0.6919999718666077
noisy_30,5,180,0.08843822032213211,0.6919999718666077
noisy_30,5,190,0.07376130670309067,0.6919999718666077
noisy_30,5,200,0.061477143317461014,0.6919999718666077
noisy_30,5,210,0.050881072878837585,0.6919999718666077
noisy_30,5,220,0.0420285128057003,0.6919999718666077
noisy_30,5,230,0.03428123891353607,0.6919999718666077
noisy_30,5,240,0.02753145806491375,0.6919999718666077
noisy_30,5,250,0.021541966125369072,0.6919999718666077
noisy_30,5,260,0.01629309542477131,0.6919999718666077
noisy_30,5,270,0.011571723967790604,0.6919999718666077
noisy_30,5,280,0.007325068116188049,0.6919999718666077
noisy_30,5,290,0.00349894305691123,0.6919999718666077
noisy_30,5,300,0.00010535983892623335,0.6919999718666077
noisy_30,6,10,2.1384341716766357,0.7200000286102295
noisy_30,6,20,1.754207730293274,0.7200000286102295
noisy_30,6,30,1.6368547677993774,0.7200000286102295
noisy_30,6,40,1.5525339841842651,0.7200000286102295
noisy_30,6,50,1.4468036890029907,0.7200000286102295
noisy_30,6,60,1.3279865980148315,0.7200000286102295
noisy_30,6,70,1.1879957914352417,0.7200000286102295
noisy_30,6,80,1.0239982604980469,0.7200000286102295
noisy_30,6,90,0.8427078723907471,0.7200000286102295
noisy_30,6,100,0.6616243720054626,0.7200000286102295
noisy_30,6,110,0.4998554587364197,0.7200000286102295
noisy_30,6,120,0.37001436948776245,0.7200000286102295
noisy_30,6,130,0.2772717773914337,0.7200000286102295
noisy_30,6,140,0.20794405043125153,0.7200000286102295
noisy_30,6,150,0.16471290588378906,0.7200000286102295
noisy_30,6,160,0.13270924985408783,0.7200000286102295
noisy_30,6,170,0.1081194058060646,0.7200000286102295
noisy_30,6,180,0.08861249685287476,0.7200000286102295
noisy_30,6,190,0.0735728070139885,0.7200000286102295
noisy_30,6,200,0.06108403578400612,0.7200000286102295
noisy_30,6,210,0.05059752240777016,0.7200000286102295
noisy_30,6,220,0.041705287992954254,0.7200000286102295
noisy_30,6,230,0.03406521677970886,0.7200000286102295
noisy_30,6,240,0.027400150895118713,0.7200000286102295
noisy_30,6,250,0.021472826600074768,0.7200000286102295
noisy_30,6,260,0.016248269006609917,0.7200000286102295
noisy_30,6,270,0.011565431021153927,0.7200000286102295
noisy_30,6,280,0.007333361078053713,0.7200000286102295
noisy_30,6,290,0.0035405100788921118,0.7200000286102295
noisy_30,6,300,0.00010584237315924838,0.7200000286102295
noisy_30,7,10,2.1534550189971924,0.6940000057220459
noisy_30,7,20,1.7282829284667969,0.6940000057220459
noisy_30,7,30,1.6531845331192017,0.6940000057220459
noisy_30,7,40,1.5535473823547363,0.6940000057220459
noisy_30,7,50,1.4531818628311157,0.6940000057220459
noisy_30,7,60,1.3406273126602173,0.6940000057220459
noisy_30,7,70,1.2011775970458984,0.6940000057220459
noisy_30,7,80,1.0366688966751099,0.6940000057220459
noisy_30,7,90,0.8570407032966614,0.6940000057220459
noisy_30,7,100,0.6775966882705688,0.6940000057220459
noisy_30,7,110,0.5110390186309814,0.6940000057220459
noisy_30,7,120,0.3751031160354614,0.6940000057220459
noisy_30,7,130,0.2769351899623871,0.6940000057220459
noisy_30,7,140,0.21075373888015747,0.6940000057220459
noisy_30,7,150,0.16520388424396515,0.6940000057220459
noisy_30,7,160,0.133104145526886,0.6940000057220459
noisy_30,7,170,0.10966850817203522,0.6940000057220459
noisy_30,7,180,0.0902722179889679,0.6940000057220459
noisy_30,7,190,0.07485146075487137,0.6940000057220459
noisy_30,7,200,0.062108635902404785,0.6940000057220459
noisy_30,7,210,0.05155409872531891,0.6940000057220459
